FLOOR	Dregg2.Deos.InAirAuthorityDigestGadget.FloorDigestBinds	refuted	Dregg2.Deos.InAirAuthorityFloorRegrounded.floorDigestBinds_false_babyBear	parametric	discovered
FLOOR	Dregg2.Circuit.CouncilCommit.RosterCR	refuted	Dregg2.Circuit.CouncilRosterRegrounded.rosterCR_false_babyBear	parametric	discovered
CARRIER	Dregg2.Apps.QueueRootFloorRegrounded.rootCR_false_blake3	Dregg2.Apps.QueueRootFloorRegrounded	Dregg2/Apps/QueueRootFloorRegrounded.lean	172	177	thm	embedded	not	0	Dregg2.Apps.QueueRoot.RootCR	neg-conc
CARRIER	Dregg2.Apps.QueueRootFloorRegrounded.leafCR_false_of_compressing	Dregg2.Apps.QueueRootFloorRegrounded	Dregg2/Apps/QueueRootFloorRegrounded.lean	187	198	thm	embedded	not	0	Dregg2.Apps.QueueRoot.LeafCR	neg-conc,refut-witness
CARRIER	Dregg2.Apps.QueueRootFloorRegrounded.leafCR_false_of_finite_range	Dregg2.Apps.QueueRootFloorRegrounded	Dregg2/Apps/QueueRootFloorRegrounded.lean	200	204	thm	embedded	not	0	Dregg2.Apps.QueueRoot.LeafCR	neg-conc
CARRIER	Dregg2.Apps.QueueRootFloorRegrounded.leafFamily_CR_of_leafCR	Dregg2.Apps.QueueRootFloorRegrounded	Dregg2/Apps/QueueRootFloorRegrounded.lean	296	301	thm	embedded	opaque-pred	0	Dregg2.Apps.QueueRoot.LeafCR,Dregg2.Circuit.HashFloorHonesty.CollisionResistant	emb-conc,emb-binder
CARRIER	Dregg2.Apps.QueueRootFloorRegrounded.pairCR_false_of_finite_range	Dregg2.Apps.QueueRootFloorRegrounded	Dregg2/Apps/QueueRootFloorRegrounded.lean	891	900	thm	embedded	not	0	Dregg2.Apps.QueueRoot.PairCR	neg-conc,refut-witness
CARRIER	Dregg2.Apps.QueueRootFloorRegrounded.pairCR_false_blake3	Dregg2.Apps.QueueRootFloorRegrounded	Dregg2/Apps/QueueRootFloorRegrounded.lean	902	906	thm	embedded	not	0	Dregg2.Apps.QueueRoot.PairCR	neg-conc
CARRIER	Dregg2.Apps.QueueRootFloorRegrounded.lenBindCR_false_of_finite_range	Dregg2.Apps.QueueRootFloorRegrounded	Dregg2/Apps/QueueRootFloorRegrounded.lean	908	917	thm	embedded	not	0	Dregg2.Apps.QueueRoot.LenBindCR	neg-conc
CARRIER	Dregg2.Apps.QueueRootFloorRegrounded.lenBindCR_false_blake3	Dregg2.Apps.QueueRootFloorRegrounded	Dregg2/Apps/QueueRootFloorRegrounded.lean	919	923	thm	embedded	not	0	Dregg2.Apps.QueueRoot.LenBindCR	neg-conc,refut-witness
CARRIER	Dregg2.Apps.QueueRootFloorRegrounded.tagged_carriers_false_at_bounded_root	Dregg2.Apps.QueueRootFloorRegrounded	Dregg2/Apps/QueueRootFloorRegrounded.lean	925	938	thm	embedded	not	0	Dregg2.Apps.QueueRoot.PairCR,Dregg2.Apps.QueueRoot.LenBindCR	emb-conc
CARRIER	Dregg2.AssuranceCase.unfoolability_guarantee	Dregg2.AssuranceCase	Dregg2/AssuranceCase.lean	655	678	thm	threader	and	7	Dregg2.Circuit.StateCommit.compressInjective,Dregg2.Circuit.StateCommit.compressNInjective,Dregg2.Circuit.StateCommit.cellLeafInjective	-
CARRIER	Dregg2.AssuranceCase.deployed_system_secure	Dregg2.AssuranceCase	Dregg2/AssuranceCase.lean	850	940	thm	threader	and	7	Dregg2.Circuit.StateCommit.compressInjective,Dregg2.Circuit.StateCommit.compressNInjective,Dregg2.Circuit.StateCommit.cellLeafInjective	-
CARRIER	Dregg2.AssuranceCaseGrounded.deployed_system_secure_grounded	Dregg2.AssuranceCaseGrounded	Dregg2/AssuranceCaseGrounded.lean	98	166	thm	threader	and	8	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR,Dregg2.Circuit.StateCommit.compressInjective,Dregg2.Circuit.StateCommit.compressNInjective,Dregg2.Circuit.StateCommit.cellLeafInjective	-
CARRIER	Dregg2.AssuranceCaseGrounded.deployed_system_secure_grounded_v2	Dregg2.AssuranceCaseGrounded	Dregg2/AssuranceCaseGrounded.lean	170	237	thm	threader	and	8	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR,Dregg2.Circuit.StateCommit.compressInjective,Dregg2.Circuit.StateCommit.compressNInjective,Dregg2.Circuit.StateCommit.cellLeafInjective	-
CARRIER	Dregg2.AssuranceCaseGrounded.grounded_capstone_engine_fires	Dregg2.AssuranceCaseGrounded	Dregg2/AssuranceCaseGrounded.lean	254	281	thm	threader	opaque-pred	6	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	simp
CARRIER	Dregg2.AssuranceCaseGrounded.grounded_capstone_engine_fires_v2	Dregg2.AssuranceCaseGrounded	Dregg2/AssuranceCaseGrounded.lean	285	318	thm	threader	opaque-pred	7	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	simp
CARRIER	Dregg2.Authority.MacaroonDischarge.binding_body_distinguishes_roots	Dregg2.Authority.MacaroonDischarge	Dregg2/Authority/MacaroonDischarge.lean	209	217	thm	endpoint	ne	0	Dregg2.Authority.MacaroonDischarge.BindingHashCR	-
CARRIER	Dregg2.Authority.MacaroonDischarge.rebinding_changes_replay	Dregg2.Authority.MacaroonDischarge	Dregg2/Authority/MacaroonDischarge.lean	226	243	thm	threader	ne	1	Dregg2.Authority.MacaroonDischarge.BindingHashCR	-
CARRIER	Dregg2.Authority.MacaroonDischarge.Demo.idBinding_CR	Dregg2.Authority.MacaroonDischarge	Dregg2/Authority/MacaroonDischarge.lean	257	258	thm	embedded	opaque-pred	0	Dregg2.Authority.MacaroonDischarge.BindingHashCR	emb-conc
CARRIER	Dregg2.Authority.MacaroonDischarge.Demo.collapseBinding_not_CR	Dregg2.Authority.MacaroonDischarge	Dregg2/Authority/MacaroonDischarge.lean	264	267	thm	embedded	not	0	Dregg2.Authority.MacaroonDischarge.BindingHashCR	neg-conc
CARRIER	Dregg2.Calculus.IntensionalCCCInteractionDescriptorIR2.beforeCommit_binds	Dregg2.Calculus.IntensionalCCCInteractionDescriptorIR2	Dregg2/Calculus/IntensionalCCCInteractionDescriptorIR2.lean	548	557	thm	endpoint	eq	0	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.distinct_traces_break_hashcr	Dregg2.Circuit	Dregg2/Circuit.lean	328	338	thm	embedded	not	0	Dregg2.Crypto.HermineHintMLWE.HashCR	neg-conc
CARRIER	Dregg2.Circuit.exCRd_hashcr	Dregg2.Circuit	Dregg2/Circuit.lean	413	413	thm	embedded	opaque-pred	0	Dregg2.Crypto.HermineHintMLWE.HashCR	emb-conc
CARRIER	Dregg2.Circuit.badCRd_not_hashcr	Dregg2.Circuit	Dregg2/Circuit.lean	463	465	thm	embedded	not	0	Dregg2.Crypto.HermineHintMLWE.HashCR	neg-conc
CARRIER	Dregg2.Circuit.AccountsCommit.accountsComponent	Dregg2.Circuit.AccountsCommit	Dregg2/Circuit/AccountsCommit.lean	36	47	def	threader	opaque-pred	1	Dregg2.Circuit.StateCommit.compressNInjective	-
CARRIER	Dregg2.Circuit.AggregationAirSound.aggFold_inj	Dregg2.Circuit.AggregationAirSound	Dregg2/Circuit/AggregationAirSound.lean	191	225	thm	endpoint	and	0	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	simp
CARRIER	Dregg2.Circuit.AggregationAirSound.agg_digest_binds_history	Dregg2.Circuit.AggregationAirSound	Dregg2/Circuit/AggregationAirSound.lean	227	243	thm	threader	eq	1	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	simp
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_memFree_apply	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	338	362	thm	threader	opaque-pred	4	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_mint	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	380	389	thm	threader	opaque-pred	5	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_bridgeMint	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	391	401	thm	threader	opaque-pred	5	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_supplyMint	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	403	413	thm	threader	opaque-pred	5	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_burn	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	415	424	thm	threader	opaque-pred	5	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_incrementNonce	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	426	436	thm	threader	opaque-pred	5	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_emitEvent	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	438	448	thm	threader	opaque-pred	5	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_exercise	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	450	460	thm	threader	opaque-pred	5	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_pipelinedSend	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	462	472	thm	threader	opaque-pred	5	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_delegate	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	474	484	thm	threader	opaque-pred	5	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
CARRIER	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree.algoStarkSound_delegateAtten	Dregg2.Circuit.AlgoStarkSoundFanoutMemFree	Dregg2/Circuit/AlgoStarkSoundFanoutMemFree.lean	486	496	thm	threader	opaque-pred	5	Dregg2.Circuit.Poseidon2Binding.Poseidon2SpongeCR	-
