META,repeats=10,order=alternating,verification=outside_timed_prove,proof_encoding=postcard
SWEEP,strand,seed,optimized,8,17573102,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,optimized,9,21170247,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,seed,source,9,22051146,9850,836b39bdb49319aba87e7b447233d33cdea14e668803c53be76f4eced0553a68
SWEEP,strand,vouch,source,0,68670659,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,optimized,0,59597850,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,optimized,1,58142799,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,source,1,58438817,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,source,2,58281010,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,optimized,2,58804595,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,optimized,3,61201601,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,source,3,72913442,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,source,4,58428637,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,optimized,4,58664102,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,optimized,5,58172145,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,source,5,58329691,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,source,6,58341714,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,optimized,6,65402174,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,optimized,7,68363511,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,source,7,58050866,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,source,8,58394714,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,optimized,8,58422937,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,optimized,9,59033186,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,vouch,source,9,70430464,9928,7d34885b7ed60323853a753d5e4dda434f24cf6ee670cce53e893ccc88ea7e02
SWEEP,strand,bond,source,0,52529917,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,optimized,0,49700377,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,optimized,1,43751652,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,source,1,44196129,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,source,2,49248406,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,optimized,2,45222783,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,optimized,3,45746800,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,source,3,45789831,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,source,4,54268462,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,optimized,4,47573581,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,optimized,5,52542882,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,source,5,43329777,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,source,6,45820299,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,optimized,6,45206792,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,optimized,7,48661950,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,source,7,46400531,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,source,8,44945761,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
SWEEP,strand,bond,optimized,8,45963848,9882,fbfea95cbc5a83b0a23da3a03399efbab496ce40ef0577a7a47820d6b7f1e07e
